t_s,phase,joint,joint_index,command,pass_index,amplitude,direction,target_endpoint_deg,stop_reason,slew_deg,boom_deg,arm_deg,bucket_deg,slew_vel_deg_s,boom_vel_deg_s,arm_vel_deg_s,bucket_vel_deg_s,segment_id,progress_vel_deg_s,progress_vel_deg_s_med,joint_angle_deg,joint_vel_deg_s,forward_vel_deg_s,rate_per_command,source_segment_id,angle_bin_deg
111.201587,sweep,bucket,3,0.4,2,0.4,1,,,6.375175,-20.120943,86.058586,-95.317345,0.01581,-0.102109,-0.52438,23.774961,11,23.774961,22.347076,-95.317345,23.774961,23.774961,59.4374025,11,-96.0
111.22228,sweep,bucket,3,0.4,2,0.4,1,,,6.37396,-20.132433,86.073944,-94.803024,-0.058749,-0.555143,0.741951,24.853062,11,24.853062,22.427431,-94.803024,24.853062,24.853062,62.132655,11,-94.0
111.243071,sweep,bucket,3,0.4,2,0.4,1,,,6.377948,-20.112297,86.060013,-94.370277,0.19186,0.968501,-0.670197,20.81489,11,20.81489,23.22768,-94.370277,20.81489,20.81489,52.03722499999999,11,-94.0
111.263768,sweep,bucket,3,0.4,2,0.4,1,,,6.378057,-20.092066,86.054604,-93.954262,0.00528,0.977487,-0.261367,20.100525,11,20.100525,23.490788,-93.954262,20.100525,20.100525,50.2513125,11,-94.0
111.284567,sweep,bucket,3,0.4,2,0.4,1,,,6.374356,-20.089266,86.064514,-93.489456,-0.177986,0.134639,0.476818,22.347076,11,22.347076,23.22768,-93.489456,22.347076,22.347076,55.86769,11,-94.0
111.305336,sweep,bucket,3,0.4,2,0.4,1,,,6.371637,-20.114536,86.07151,-93.00705,-0.13089,-1.216815,0.336762,23.22768,11,23.22768,22.347076,-93.00705,23.22768,23.22768,58.069199999999995,11,-94.0
111.32615,sweep,bucket,3,0.4,2,0.4,1,,,6.370285,-20.123785,86.061539,-92.386734,-0.064974,-0.444316,-0.4791,29.802631,11,29.802631,21.514158,-92.386734,29.802631,29.802631,74.5065775,11,-92.0
111.34685,sweep,bucket,3,0.4,2,0.4,1,,,6.370503,-20.121395,86.052254,-91.900467,0.010559,0.115486,-0.448745,23.490788,11,23.490788,22.347076,-91.900467,23.490788,23.490788,58.726969999999994,11,-92.0
111.367664,sweep,bucket,3,0.4,2,0.4,1,,,6.36993,-20.13201,86.050911,-91.474632,-0.027566,-0.509974,-0.064321,20.460331,11,20.460331,22.932972,-91.474632,20.460331,20.460331,51.1508275,11,-92.0
111.388355,sweep,bucket,3,0.4,2,0.4,1,,,6.365135,-20.100029,86.037224,-91.051659,-0.231712,1.545406,-0.661468,20.440149,11,20.440149,23.22768,-91.051659,20.440149,20.440149,51.1003725,11,-92.0
111.409156,sweep,bucket,3,0.4,2,0.4,1,,,6.364411,-20.117023,86.048676,-90.604172,-0.034808,-0.816998,0.550357,21.514158,11,21.514158,22.932972,-90.604172,21.514158,21.514158,53.785394999999994,11,-90.0
111.429854,sweep,bucket,3,0.4,2,0.4,1,,,6.365709,-20.144644,86.068535,-90.11348,0.062697,-1.334459,0.959596,23.706444,11,23.706444,21.514158,-90.11348,23.706444,23.706444,59.26611,11,-90.0
111.45067,sweep,bucket,3,0.4,2,0.4,1,,,6.365913,-20.138292,86.067772,-89.636124,0.009844,0.305165,-0.036751,22.932972,11,22.932972,21.332092,-89.636124,22.932972,22.932972,57.332429999999995,11,-90.0
111.47136,sweep,bucket,3,0.4,2,0.4,1,,,6.358332,-20.131229,86.058945,-89.05262,-0.366419,0.341331,-0.426499,28.20141,11,28.20141,21.514158,-89.05262,28.20141,28.20141,70.503525,11,-90.0
111.4921,sweep,bucket,3,0.4,2,0.4,1,,,6.357977,-20.112242,86.058151,-88.610199,-0.017125,0.91554,-0.038202,21.332092,11,21.332092,22.867535,-88.610199,21.332092,21.332092,53.33022999999999,11,-88.0
111.512796,sweep,bucket,3,0.4,2,0.4,1,,,6.357499,-20.116737,86.05542,-88.202545,-0.023101,-0.21715,-0.132006,19.696598,11,19.696598,22.932972,-88.202545,19.696598,19.696598,49.241495,11,-88.0
111.533602,sweep,bucket,3,0.4,2,0.4,1,,,6.355491,-20.117857,86.068726,-87.762146,-0.096518,-0.05384,0.639516,21.167719,11,21.167719,22.867535,-87.762146,21.167719,21.167719,52.9192975,11,-88.0
111.5543,sweep,bucket,3,0.4,2,0.4,1,,,6.352281,-20.144768,86.076729,-87.2836,-0.15509,-1.300114,0.386734,23.119587,11,23.119587,21.332092,-87.2836,23.119587,23.119587,57.798967499999996,11,-88.0
111.575124,sweep,bucket,3,0.4,2,0.4,1,,,6.353004,-20.160955,86.066132,-86.807434,0.03477,-0.777395,-0.509079,22.867535,11,22.867535,21.167719,-86.807434,22.867535,22.867535,57.168837499999995,11,-86.0
111.595829,sweep,bucket,3,0.4,2,0.4,1,,,6.352431,-20.119892,86.047501,-86.252579,-0.02771,1.983277,-0.89993,26.798315,11,26.798315,21.167408,-86.252579,26.798315,26.798315,66.99578749999999,11,-86.0
111.616627,sweep,bucket,3,0.4,2,0.4,1,,,6.352048,-20.113485,86.058289,-85.835732,-0.01839,0.308039,0.518871,20.042221,11,20.042221,21.167719,-85.835732,20.042221,20.042221,50.1055525,11,-86.0
111.637331,sweep,bucket,3,0.4,2,0.4,1,,,6.351229,-20.114388,86.047958,-85.426392,-0.039586,-0.043545,-0.498787,19.770363,11,19.770363,21.760698,-85.426392,19.770363,19.770363,49.425907499999994,11,-86.0
111.658148,sweep,bucket,3,0.4,2,0.4,1,,,6.353578,-20.137295,86.053947,-85.03598,0.112871,-1.100494,0.287428,18.754984,11,18.754984,21.167408,-85.03598,18.754984,18.754984,46.88746,11,-86.0
111.678845,sweep,bucket,3,0.4,2,0.4,1,,,6.353838,-20.15041,86.060173,-84.597878,0.01254,-0.633616,0.300968,21.167408,11,21.167408,21.002464,-84.597878,21.167408,21.167408,52.918519999999994,11,-84.0
111.699649,sweep,bucket,3,0.4,2,0.4,1,,,6.352581,-20.149563,86.062195,-84.145157,-0.060408,0.04071,0.097178,21.760698,11,21.760698,20.130711,-84.145157,21.760698,21.760698,54.401745,11,-84.0
111.720356,sweep,bucket,3,0.4,2,0.4,1,,,6.352117,-20.112543,86.052086,-83.594147,-0.022429,1.787754,-0.488169,26.609491,11,26.609491,20.534203,-83.594147,26.609491,26.609491,66.52372749999999,11,-84.0
111.741091,sweep,bucket,3,0.4,2,0.4,1,,,6.352158,-20.135874,86.054329,-83.158669,0.001976,-1.125261,0.108046,21.002464,11,21.002464,21.002464,-83.158669,21.002464,21.002464,52.506159999999994,11,-84.0
111.761788,sweep,bucket,3,0.4,2,0.4,1,,,6.353374,-20.149508,86.066673,-82.742012,0.05874,-0.658682,0.596642,20.130711,11,20.130711,21.023312,-82.742012,20.130711,20.130711,50.3267775,11,-82.0
111.782509,sweep,bucket,3,0.4,2,0.4,1,,,6.351229,-20.119932,86.062386,-82.351257,-0.103506,1.427321,-0.207011,18.858442,11,18.858442,21.023312,-82.351257,18.858442,18.858442,47.146105,11,-82.0
111.80321,sweep,bucket,3,0.4,2,0.4,1,,,6.352772,-20.119755,86.073776,-81.926178,0.074567,0.008578,0.550341,20.534203,11,20.534203,21.002464,-81.926178,20.534203,20.534203,51.3355075,11,-82.0
111.823905,sweep,bucket,3,0.4,2,0.4,1,,,6.352089,-20.135614,86.082031,-81.491089,-0.033004,-0.766344,0.398684,21.023312,11,21.023312,20.534203,-81.491089,21.023312,21.023312,52.558279999999996,11,-82.0
111.844712,sweep,bucket,3,0.4,2,0.4,1,,,6.351297,-20.126436,86.080391,-81.044769,-0.03808,0.441197,-0.078785,21.451248,11,21.451248,20.295725,-81.044769,21.451248,21.451248,53.628119999999996,11,-82.0
111.865407,sweep,bucket,3,0.4,2,0.4,1,,,6.348005,-20.110043,86.070122,-80.498146,-0.15908,0.792098,-0.496382,26.413185,11,26.413185,20.534203,-80.498146,26.413185,26.413185,66.0329625,11,-80.0
111.886176,sweep,bucket,3,0.4,2,0.4,1,,,6.344958,-20.117611,86.06646,-80.092201,-0.14668,-0.364397,-0.176279,19.546532,11,19.546532,20.668644,-80.092201,19.546532,19.546532,48.86633,11,-80.0
111.906879,sweep,bucket,3,0.4,2,0.4,1,,,6.346803,-20.110357,86.045341,-79.671989,0.08907,0.350341,-1.020015,20.295725,11,20.295725,21.023312,-79.671989,20.295725,20.295725,50.7393125,11,-80.0
111.927693,sweep,bucket,3,0.4,2,0.4,1,,,6.347117,-20.097448,86.054161,-79.286522,0.015096,0.620237,0.423992,18.52046,11,18.52046,20.668644,-79.286522,18.52046,18.52046,46.30115,11,-80.0
111.948392,sweep,bucket,3,0.4,2,0.4,1,,,6.343032,-20.110903,86.050011,-78.848,-0.197318,-0.650026,-0.200617,21.184578,11,21.184578,20.668644,-78.848,21.184578,21.184578,52.96144499999999,11,-78.0
111.969202,sweep,bucket,3,0.4,2,0.4,1,,,6.342295,-20.122501,86.055588,-78.4179,-0.035449,-0.557335,0.267836,20.668644,11,20.668644,20.295725,-78.4179,20.668644,20.668644,51.67161,11,-78.0
111.989896,sweep,bucket,3,0.4,2,0.4,1,,,6.34198,-20.120001,86.052414,-77.973259,-0.015182,0.120795,-0.153139,21.48567,11,21.48567,20.295725,-77.973259,21.48567,21.48567,53.714175,11,-78.0
112.010774,sweep,bucket,3,0.4,2,0.4,1,,,6.339713,-20.112461,86.044876,-77.558983,-0.108626,0.361216,-0.361216,19.844946,11,19.844946,20.322966,-77.558983,19.844946,19.844946,49.612365,11,-78.0
112.031474,sweep,bucket,3,0.4,2,0.4,1,,,6.338907,-20.108595,86.041321,-77.050117,-0.038933,0.186744,-0.171567,24.581282,11,24.581282,20.668644,-77.050117,24.581282,24.581282,61.453205000000004,11,-78.0
112.05225,sweep,bucket,3,0.4,2,0.4,1,,,6.333976,-20.100098,86.033783,-76.65921,-0.237364,0.408975,-0.362949,18.815496,11,18.815496,20.322966,-76.65921,18.815496,18.815496,47.03874,11,-76.0
112.072946,sweep,bucket,3,0.4,2,0.4,1,,,6.331981,-20.100386,86.036156,-76.250763,-0.096364,-0.013861,0.114845,19.734863,11,19.734863,20.322966,-76.250763,19.734863,19.734863,49.337157499999996,11,-76.0
112.093765,sweep,bucket,3,0.4,2,0.4,1,,,6.326244,-20.101751,86.048698,-75.827667,-0.275588,-0.065616,0.602356,20.322966,11,20.322966,20.059368,-75.827667,20.322966,20.322966,50.807415,11,-76.0
112.114455,sweep,bucket,3,0.4,2,0.4,1,,,6.322897,-20.094374,86.037605,-75.382545,-0.161755,0.356521,-0.536102,21.513391,11,21.513391,20.322966,-75.382545,21.513391,21.513391,53.7834775,11,-76.0
112.135258,sweep,bucket,3,0.4,2,0.4,1,,,6.32302,-20.089989,86.042091,-74.965279,0.00591,0.210799,0.215396,20.059368,11,20.059368,20.322966,-74.965279,20.059368,20.059368,50.148419999999994,11,-74.0
112.155949,sweep,bucket,3,0.4,2,0.4,1,,,6.323812,-20.084621,86.053589,-74.447052,0.03829,0.259446,0.555861,25.044451,11,25.044451,20.322966,-74.447052,25.044451,25.044451,62.611127499999995,11,-74.0
112.176651,sweep,bucket,3,0.4,2,0.4,1,,,6.322911,-20.071972,86.044655,-74.044037,-0.043551,0.61104,-0.431555,19.467815,11,19.467815,20.946844,-74.044037,19.467815,19.467815,48.669537500000004,11,-74.0
112.197348,sweep,bucket,3,0.4,2,0.4,1,,,6.324892,-20.07962,86.037392,-73.610489,0.0957,-0.369602,-0.351122,20.946844,11,20.946844,21.001085,-73.610489,20.946844,20.946844,52.36711,11,-74.0
112.218049,sweep,bucket,3,0.4,2,0.4,1,,,6.323512,-20.092722,86.046349,-73.175751,-0.06665,-0.632847,0.432896,21.001085,11,21.001085,21.001085,-73.175751,21.001085,21.001085,52.502712499999994,11,-74.0
112.238774,sweep,bucket,3,0.4,2,0.4,1,,,6.316231,-20.08712,86.049248,-72.800552,-0.351318,0.270245,0.139736,18.104094,11,18.104094,21.001085,-72.800552,18.104094,18.104094,45.260234999999994,11,-72.0
112.259468,sweep,bucket,3,0.4,2,0.4,1,,,6.306655,-20.075359,86.044167,-72.326912,-0.46273,0.568346,-0.245557,22.887329,11,22.887329,21.001085,-72.326912,22.887329,22.887329,57.2183225,11,-72.0
112.280237,sweep,bucket,3,0.4,2,0.4,1,,,6.312378,-20.084743,86.039001,-71.864098,0.275595,-0.45187,-0.248627,22.284355,11,22.284355,21.633213,-71.864098,22.284355,22.284355,55.7108875,11,-72.0
112.300988,sweep,bucket,3,0.4,2,0.4,1,,,6.317324,-20.089771,86.050827,-71.398849,0.238305,-0.242254,0.570088,22.420715,11,22.420715,21.633213,-71.398849,22.420715,22.420715,56.0517875,11,-72.0
112.321716,sweep,bucket,3,0.4,2,0.4,1,,,6.314933,-20.066793,86.037254,-71.009819,-0.115334,1.108524,-0.655097,18.768789,11,18.768789,21.633213,-71.009819,18.768789,18.768789,46.9219725,11,-72.0
112.342428,sweep,bucket,3,0.4,2,0.4,1,,,6.308362,-20.082777,86.027664,-70.561737,-0.317229,-0.771637,-0.462982,21.633213,11,21.633213,21.633213,-70.561737,21.633213,21.633213,54.0830325,11,-70.0
112.36324,sweep,bucket,3,0.4,2,0.4,1,,,6.303677,-20.077312,86.031708,-70.108658,-0.225139,0.262553,0.194289,21.770542,11,21.770542,21.633213,-70.108658,21.770542,21.770542,54.426354999999994,11,-70.0
112.383986,sweep,bucket,3,0.4,2,0.4,1,,,6.306286,-20.054924,86.035721,-69.680153,0.125763,1.079189,0.193582,20.654381,11,20.654381,21.073135,-69.680153,20.654381,20.654381,51.6359525,11,-70.0
112.404695,sweep,bucket,3,0.4,2,0.4,1,,,6.303608,-20.073666,86.036758,-69.247589,-0.129289,-0.905025,0.050133,20.887808,11,20.887808,21.073135,-69.247589,20.887808,20.887808,52.219519999999996,11,-70.0
112.425438,sweep,bucket,3,0.4,2,0.4,1,,,6.305671,-20.088064,86.030174,-68.827522,0.099482,-0.6944,-0.317553,20.259478,11,20.259478,21.391953,-68.827522,20.259478,20.259478,50.648695000000004,11,-68.0
112.446136,sweep,bucket,3,0.4,2,0.4,1,,,6.302434,-20.068556,86.017113,-68.342743,-0.156352,0.942072,-0.630687,23.411613,11,23.411613,21.391953,-68.342743,23.411613,23.411613,58.52903249999999,11,-68.0
112.466896,sweep,bucket,3,0.4,2,0.4,1,,,6.302051,-20.087011,86.035912,-67.905281,-0.018425,-0.889001,0.905452,21.073135,11,21.073135,21.073135,-67.905281,21.073135,21.073135,52.6828375,11,-68.0
112.487596,sweep,bucket,3,0.4,2,0.4,1,,,6.303677,-20.088732,86.022171,-67.453445,0.078527,-0.083147,-0.663852,21.826624,11,21.826624,21.073135,-67.453445,21.826624,21.826624,54.566559999999996,11,-68.0
112.508308,sweep,bucket,3,0.4,2,0.4,1,,,6.302926,-20.086315,86.029518,-67.010384,-0.036275,0.116739,0.354834,21.391953,11,21.391953,21.391953,-67.010384,21.391953,21.391953,53.4798825,11,-68.0
112.529011,sweep,bucket,3,0.4,2,0.4,1,,,6.305057,-20.088787,86.03067,-66.56498,0.102933,-0.119429,0.055426,21.514063,11,21.514063,21.514063,-66.56498,21.514063,21.514063,53.7851575,11,-66.0
112.549706,sweep,bucket,3,0.4,2,0.4,1,,,6.307707,-20.080318,86.036568,-66.161194,0.128055,0.409249,0.285154,19.510948,11,19.510948,21.391953,-66.161194,19.510948,19.510948,48.77737,11,-66.0
112.570517,sweep,bucket,3,0.4,2,0.4,1,,,6.299114,-20.068352,85.99575,-65.776855,-0.412878,0.57501,-1.961335,18.468252,11,18.468252,21.391953,-65.776855,18.468252,18.468252,46.170629999999996,11,-66.0
112.591212,sweep,bucket,3,0.4,2,0.4,1,,,6.296246,-20.064417,86.010887,-65.249748,-0.138613,0.190098,0.73135,25.469524,11,25.469524,21.104597,-65.249748,25.469524,25.469524,63.673809999999996,11,-66.0
112.611926,sweep,bucket,3,0.4,2,0.4,1,,,6.30074,-20.090099,86.021545,-64.778259,0.216971,-1.239831,0.514398,22.762117,11,22.762117,20.825018,-64.778259,22.762117,22.762117,56.905292499999995,11,-64.0
112.632627,sweep,bucket,3,0.4,2,0.4,1,,,6.298076,-20.083843,86.024162,-64.347168,-0.12868,0.302233,0.1267,20.825018,11,20.825018,20.825018,-64.347168,20.825018,20.825018,52.062545,11,-64.0
112.653348,sweep,bucket,3,0.4,2,0.4,1,,,6.296792,-20.071644,86.026405,-63.90987,-0.061972,0.588729,0.108121,21.104597,11,21.104597,20.83201,-63.90987,21.104597,21.104597,52.761492499999996,11,-64.0
112.674067,sweep,bucket,3,0.4,2,0.4,1,,,6.291861,-20.076193,86.023018,-63.480991,-0.238005,-0.219545,-0.163505,20.69919,11,20.69919,21.104597,-63.480991,20.69919,20.69919,51.747975000000004,11,-64.0
112.694829,sweep,bucket,3,0.4,2,0.4,1,,,6.2885,-20.054869,86.022255,-63.087734,-0.161859,1.027084,-0.036846,18.941507,11,18.941507,21.104597,-63.087734,18.941507,18.941507,47.353767500000004,11,-64.0
112.715594,sweep,bucket,3,0.4,2,0.4,1,,,6.285768,-20.053188,86.014,-62.655167,-0.131573,0.080918,-0.397352,20.83201,11,20.83201,21.104597,-62.655167,20.83201,20.83201,52.080025,11,-62.0
112.736297,sweep,bucket,3,0.4,2,0.4,1,,,6.291219,-20.071562,86.022964,-62.094353,0.263256,-0.887416,0.432821,27.08696,11,27.08696,21.104597,-62.094353,27.08696,27.08696,67.7174,11,-62.0
112.756995,sweep,bucket,3,0.4,2,0.4,1,,,6.292707,-20.068487,86.025261,-61.639324,0.071937,0.148494,0.110876,21.983713,11,21.983713,20.83201,-61.639324,21.983713,21.983713,54.9592825,11,-62.0
112.777806,sweep,bucket,3,0.4,2,0.4,1,,,6.291055,-20.046795,86.014275,-61.19725,-0.079427,1.0424,-0.527764,21.243166,11,21.243166,21.243166,-61.19725,21.243166,21.243166,53.10791499999999,11,-62.0
112.798508,sweep,bucket,3,0.4,2,0.4,1,,,6.288992,-20.061262,86.022034,-60.732098,-0.099639,-0.698795,0.374802,22.468994,11,22.468994,21.983713,-60.732098,22.468994,22.468994,56.172484999999995,11,-60.0
112.819309,sweep,bucket,3,0.4,2,0.4,1,,,6.288692,-20.070742,86.014633,-60.30793,-0.014448,-0.455775,-0.355951,20.39234,11,20.39234,21.983713,-60.30793,20.39234,20.39234,50.98085,11,-60.0
112.84001,sweep,bucket,3,0.4,2,0.4,1,,,6.286355,-20.060238,86.016464,-59.973648,-0.112837,0.507437,0.088422,16.147593,11,16.147593,21.983713,-59.973648,16.147593,16.147593,40.3689825,11,-60.0
112.860757,sweep,bucket,3,0.4,2,0.4,1,,,6.285304,-20.061535,86.003563,-59.374161,-0.050699,-0.062551,-0.621557,28.895147,11,28.895147,21.243166,-59.374161,28.895147,28.895147,72.2378675,11,-60.0
112.881462,sweep,bucket,3,0.4,2,0.4,1,,,6.289907,-20.06592,86.003563,-58.864861,0.222342,-0.211785,0.0,24.598106,11,24.598106,20.555115,-58.864861,24.598106,24.598106,61.495265,11,-58.0
112.902282,sweep,bucket,3,0.4,2,0.4,1,,,6.293705,-20.075592,86.009712,-58.436924,0.182409,-0.464552,0.295266,20.555115,11,20.555115,20.39234,-58.436924,20.555115,20.555115,51.3877875,11,-58.0
112.922984,sweep,bucket,3,0.4,2,0.4,1,,,6.28835,-20.078501,86.008537,-57.975449,-0.258643,-0.140538,-0.056743,22.289513,11,22.289513,20.555115,-57.975449,22.289513,22.289513,55.7237825,11,-58.0
112.943689,sweep,bucket,3,0.4,2,0.4,1,,,6.287544,-20.077995,86.01075,-57.570732,-0.038927,0.024412,0.106885,19.547401,11,19.547401,22.289513,-57.570732,19.547401,19.547401,48.8685025,11,-58.0
112.96439,sweep,bucket,3,0.4,2,0.4,1,,,6.285659,-20.093966,86.008263,-57.179977,-0.091063,-0.771399,-0.120098,18.875851,11,18.875851,22.289513,-57.179977,18.875851,18.875851,47.1896275,11,-58.0
112.985114,sweep,bucket,3,0.4,2,0.4,1,,,6.286041,-20.067163,86.015999,-56.773033,0.018457,1.293315,0.373097,19.637028,11,19.637028,21.745443,-56.773033,19.637028,19.637028,49.09257,11,-56.0
113.005928,sweep,bucket,3,0.4,2,0.4,1,,,6.285481,-20.083118,86.01236,-56.308815,-0.026908,-0.766556,-0.174575,22.302961,11,22.302961,21.745443,-56.308815,22.302961,22.302961,55.7574025,11,-56.0
113.026631,sweep,bucket,3,0.4,2,0.4,1,,,6.291396,-20.076138,86.011902,-55.687935,0.285703,0.337169,-0.022434,29.98958,11,29.98958,21.030329,-55.687935,29.98958,29.98958,74.97395,11,-56.0
113.047414,sweep,bucket,3,0.4,2,0.4,1,,,6.290126,-20.076124,86.018158,-55.208183,-0.061131,0.000657,0.301054,23.085155,11,23.085155,21.745443,-55.208183,23.085155,23.085155,57.7128875,11,-56.0
113.068119,sweep,bucket,3,0.4,2,0.4,1,,,6.289661,-20.07473,86.020233,-54.757912,-0.02243,0.067291,0.100276,21.745443,11,21.745443,22.302961,-54.757912,21.745443,21.745443,54.3636075,11,-54.0
113.088921,sweep,bucket,3,0.4,2,0.4,1,,,6.29365,-20.074936,86.025749,-54.406593,0.19175,-0.00985,0.265297,16.888412,11,16.888412,22.594524,-54.406593,16.888412,16.888412,42.22102999999999,11,-54.0
113.109634,sweep,bucket,3,0.4,2,0.4,1,,,6.287339,-20.083309,86.020508,-53.970989,-0.304692,-0.404277,-0.25325,21.030329,11,21.030329,22.594524,-53.970989,21.030329,21.030329,52.575822499999994,11,-54.0
113.130452,sweep,bucket,3,0.4,2,0.4,1,,,6.292612,-20.074034,86.011543,-53.500637,0.253296,0.445565,-0.430472,22.594524,11,22.594524,22.191385,-53.500637,22.594524,22.594524,56.486309999999996,11,-54.0
113.151157,sweep,bucket,3,0.4,2,0.4,1,,,6.300303,-20.091534,86.027992,-52.899387,0.371439,-0.84514,0.794339,29.038248,11,29.038248,21.745443,-52.899387,29.038248,29.038248,72.59562,11,-52.0
113.171901,sweep,bucket,3,0.4,2,0.4,1,,,6.300603,-20.090933,86.016159,-52.422901,0.014488,0.028976,-0.570306,22.970961,11,22.970961,22.002205,-52.422901,22.970961,22.970961,57.42740249999999,11,-52.0
113.192601,sweep,bucket,3,0.4,2,0.4,1,,,6.298896,-20.074759,86.021294,-51.963516,-0.082486,0.781308,0.248118,22.191385,11,22.191385,22.191385,-51.963516,22.191385,22.191385,55.4784625,11,-52.0
113.213405,sweep,bucket,3,0.4,2,0.4,1,,,6.299387,-20.070688,86.025452,-51.518257,0.023639,0.195682,0.199622,21.403542,11,21.403542,22.594524,-51.518257,21.403542,21.403542,53.508855000000004,11,-52.0
113.234111,sweep,bucket,3,0.4,2,0.4,1,,,6.301136,-20.076902,86.017937,-51.068024,0.084443,-0.300167,-0.362839,21.743307,11,21.743307,22.970961,-51.068024,21.743307,21.743307,54.358267500000004,11,-52.0
113.254827,sweep,bucket,3,0.4,2,0.4,1,,,6.301436,-20.085659,86.007553,-50.612232,0.014507,-0.422688,-0.501159,22.002205,11,22.002205,22.640972,-50.612232,22.002205,22.002205,55.005512499999995,11,-50.0
113.275523,sweep,bucket,3,0.4,2,0.4,1,,,6.304783,-20.086903,86.019684,-50.08662,0.161705,-0.060062,0.5861,25.395679,11,25.395679,22.191385,-50.08662,25.395679,25.395679,63.4891975,11,-50.0
