t_s,phase,joint,joint_index,command,pass_index,amplitude,direction,target_endpoint_deg,stop_reason,slew_deg,boom_deg,arm_deg,bucket_deg,slew_vel_deg_s,boom_vel_deg_s,arm_vel_deg_s,bucket_vel_deg_s
561.264522,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.302089,-50.299000,28.655375,-120.393867,0.715095,0.944688,0.361824,0.200648
561.285279,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.307962,-50.324764,28.652697,-120.381271,0.282982,-1.241173,-0.128987,0.606766
561.306056,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.254947,-50.313576,28.648121,-120.408226,-2.551754,0.538492,-0.220262,-1.297246
561.326828,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.263908,-50.323822,28.642876,-120.412651,0.431418,-0.493237,-0.252537,-0.213078
561.347524,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.257146,-50.335075,28.629803,-120.413673,-0.326701,-0.543841,-0.631621,-0.049500
561.368236,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.254865,-50.337769,28.628231,-120.410698,-0.110143,-0.129929,-0.075847,0.143779
561.388928,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.261831,-50.342045,28.637520,-120.409561,0.336699,-0.206641,0.448932,0.054796
561.409630,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.278498,-50.323887,28.643707,-120.406998,0.805010,0.876933,0.298909,0.124051
561.430453,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.284494,-50.294518,28.628654,-120.405586,0.288008,1.410519,-0.722973,0.067574
561.451147,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.304848,-50.300858,28.636059,-120.405846,0.983517,-0.306276,0.357763,-0.012541
561.471895,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.313891,-50.327084,28.638067,-120.407555,0.435878,-1.264177,0.096789,-0.082303
561.492597,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.304342,-50.330513,28.631660,-120.415466,-0.461224,-0.165618,-0.309462,-0.382044
561.513413,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.322811,-50.331455,28.630075,-120.414742,0.887287,-0.045283,-0.076128,0.034783
561.534114,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.301775,-50.336006,28.604340,-120.399956,-1.016180,-0.219732,-1.243171,0.713965
561.554925,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.312511,-50.329094,28.610786,-120.395737,0.515954,0.332153,0.309835,0.202837
561.575616,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.315695,-50.312237,28.612467,-120.383553,0.153822,0.814664,0.081202,0.588882
561.596371,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.307908,-50.284847,28.620022,-120.384621,-0.375167,1.319668,0.363978,-0.051339
561.617071,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.312239,-50.302631,28.626783,-120.387436,0.209190,-0.859195,0.326653,-0.135940
561.637881,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.308646,-50.298916,28.622631,-120.390450,-0.172645,0.178553,-0.199560,-0.145075
561.658578,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.288223,-50.328819,28.621660,-120.394890,-0.986716,-1.444763,-0.046861,-0.214503
561.679306,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.271353,-50.336346,28.612904,-120.400917,-0.813914,-0.363131,-0.422444,-0.290636
561.700012,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.273156,-50.336647,28.621565,-120.404945,0.087083,-0.014514,0.418261,-0.194617
561.720718,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.263362,-50.319695,28.622576,-120.394730,-0.473044,0.818755,0.048822,0.493496
561.741528,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.253171,-50.320171,28.622616,-120.401779,-0.489696,-0.022975,0.001969,-0.338717
561.762234,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.276762,-50.313713,28.623314,-120.386993,1.139320,0.312043,0.033645,0.713807
561.782989,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.254605,-50.300270,28.624884,-120.381287,-1.067594,0.647665,0.075693,0.275126
561.803693,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.261805,-50.309681,28.628969,-120.385124,0.347707,-0.454592,0.197276,-0.185400
561.824497,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.266831,-50.325092,28.623573,-120.381859,0.241637,-0.740669,-0.259366,0.156933
561.845189,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.278634,-50.331032,28.624693,-120.393181,0.570375,-0.287168,0.054133,-0.547269
561.866040,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.261203,-50.322002,28.626934,-120.408691,-0.836025,0.433082,0.107451,-0.743643
561.886743,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.301229,-50.331512,28.630322,-120.389069,1.933209,-0.459219,0.163630,0.947470
561.907529,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.294507,-50.315311,28.637383,-120.397133,-0.323343,0.779441,0.339773,-0.387749
561.928227,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.305982,-50.307495,28.639952,-120.381630,0.554361,0.377494,0.124071,0.749048
561.948953,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.311023,-50.302387,28.642138,-120.380112,0.243207,0.246503,0.105456,0.073160
561.969659,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.259974,-50.317768,28.644432,-120.384537,-2.465456,-0.742870,0.110837,-0.213756
561.990362,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.276926,-50.317921,28.652411,-120.384972,0.818834,-0.007258,0.385334,-0.021114
562.011182,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.286093,-50.329952,28.637260,-120.382996,0.440271,-0.578060,-0.727661,0.095140
562.031877,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.281339,-50.321606,28.625431,-120.380013,-0.229694,0.403284,-0.571594,0.143888
562.052637,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.277200,-50.333492,28.634474,-120.381340,-0.199386,-0.572495,0.435623,-0.063830
562.073331,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.287992,-50.309681,28.634254,-120.380066,0.521479,1.150554,-0.010562,0.061389
562.094151,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.264031,-50.306541,28.638067,-120.382378,-1.150876,0.150913,0.183064,-0.110888
562.114853,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.268620,-50.292686,28.633831,-120.375206,0.221708,0.669083,-0.204552,0.346418
562.135674,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.282022,-50.291061,28.638927,-120.370888,0.643656,0.078079,0.244734,0.207335
562.156376,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.290478,-50.314899,28.620445,-120.358528,0.408437,-1.151410,-0.892756,0.597150
562.177115,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.278429,-50.304558,28.615391,-120.368828,-0.580968,0.498631,-0.243717,-0.496655
562.197814,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.265766,-50.288139,28.593355,-120.369987,-0.611737,0.793212,-1.064435,-0.056092
562.218619,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.278334,-50.301842,28.603533,-120.363663,0.604080,-0.658579,0.489174,0.304010
562.239318,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.273470,-50.302074,28.602577,-120.358994,-0.234941,-0.011219,-0.046196,0.225702
562.260122,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.291202,-50.294506,28.612057,-120.358826,0.852279,0.363761,0.455687,0.007879
562.280827,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.324629,-50.298836,28.614256,-120.336960,1.614472,-0.209149,0.106224,1.056302
562.301606,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.333740,-50.294353,28.616714,-120.341858,0.438496,0.215632,0.118335,-0.236012
562.322306,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.321117,-50.305229,28.615458,-120.351845,-0.609757,-0.525288,-0.060712,-0.482394
562.343124,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.313782,-50.316185,28.623764,-120.375572,-0.352387,-0.526283,0.398978,-1.139843
562.363821,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.337687,-50.316990,28.621988,-120.375519,1.154964,-0.038939,-0.085797,0.002640
562.384630,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.330270,-50.309353,28.623859,-120.380791,-0.356477,0.366981,0.089940,-0.253408
562.405327,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.324615,-50.302769,28.631481,-120.383720,-0.273233,0.318112,0.368271,-0.141236
562.426139,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.321295,-50.270134,28.619146,-120.365685,-0.159503,1.568123,-0.592723,0.866439
562.446904,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.337359,-50.275272,28.614721,-120.361671,0.773643,-0.247355,-0.213147,0.193411
562.467693,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.351212,-50.279163,28.617016,-120.357750,0.666296,-0.187272,0.110392,0.188587
562.488392,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.350775,-50.313972,28.625172,-120.364868,-0.021118,-1.681515,0.393981,-0.343826
562.509200,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.352127,-50.324871,28.615431,-120.375191,0.064997,-0.523912,-0.468106,-0.496337
562.529901,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.343712,-50.336128,28.616224,-120.389252,-0.406475,-0.543727,0.038272,-0.678998
562.550719,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.361416,-50.316471,28.622849,-120.391678,0.850438,0.944275,0.318258,-0.116804
562.571430,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.347974,-50.307373,28.612904,-120.379677,-0.649011,0.439270,-0.480163,0.579757
562.592127,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.353957,-50.300610,28.624392,-120.369247,0.289081,0.326701,0.555062,0.503582
562.612826,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.362837,-50.316212,28.635813,-120.366096,0.428965,-0.753658,0.551715,0.152447
562.633648,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.349463,-50.313698,28.635212,-120.360260,-0.642299,0.120718,-0.028867,0.280145
562.654345,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.353192,-50.320515,28.639938,-120.361206,0.180180,-0.329341,0.228361,-0.045540
562.675071,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.348671,-50.328068,28.637575,-120.376572,-0.218157,-0.364475,-0.114022,-0.741472
562.695762,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.354271,-50.337181,28.632547,-120.377869,0.270687,-0.440362,-0.242958,-0.062720
562.716458,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.332415,-50.332031,28.616756,-120.389130,-1.056100,0.248844,-0.763032,-0.543892
562.737168,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.327169,-50.311348,28.618341,-120.381721,-0.253291,0.998654,0.076515,0.357510
562.757865,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.333056,-50.295010,28.613697,-120.387009,0.284454,0.789344,-0.224396,-0.255415
562.778559,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.336144,-50.283741,28.617453,-120.379684,0.149184,0.544589,0.181530,0.353818
562.799353,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.340037,-50.291897,28.630758,-120.371918,0.187240,-0.392218,0.639900,0.373823
562.820044,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.312470,-50.298618,28.627302,-120.398758,-1.332224,-0.324804,-0.167023,-1.297235
562.840856,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.314875,-50.297195,28.618847,-120.393227,0.115528,0.068267,-0.406317,0.265846
562.861580,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.318782,-50.307987,28.614380,-120.401649,0.188512,-0.520716,-0.215537,-0.406685
562.882274,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.301091,-50.303589,28.611961,-120.400955,-0.854815,0.212549,-0.116836,0.033665
562.903078,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.310353,-50.298164,28.607357,-120.387543,0.445205,0.260688,-0.221289,0.644825
562.923773,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.320162,-50.284409,28.611292,-120.378502,0.473934,0.664696,0.190102,0.436970
562.944503,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.283633,-50.275734,28.618204,-120.400711,-1.762035,0.418434,0.333429,-1.071455
562.965200,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.285737,-50.268948,28.619747,-120.405106,0.101642,0.328026,0.074581,-0.212524
562.985893,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.277910,-50.281349,28.634432,-120.412186,-0.378265,-0.599415,0.709659,-0.341957
563.006597,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.283907,-50.298195,28.630991,-120.416389,0.289657,-0.813546,-0.166272,-0.203222
563.027286,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.312347,-50.295502,28.626537,-120.420929,1.374676,0.130073,-0.215247,-0.219209
563.048010,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.292144,-50.287144,28.630308,-120.430794,-0.974899,0.403406,0.181928,-0.475914
563.068711,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.290709,-50.278385,28.628025,-120.419250,-0.069289,0.422991,-0.110202,0.557609
563.089408,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.280109,-50.274193,28.629761,-120.411423,-0.512167,0.202623,0.083821,0.378185
563.110233,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.290860,-50.273674,28.631454,-120.403145,0.516262,0.024928,0.081342,0.397528
563.131049,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.312485,-50.253403,28.644993,-120.396393,1.038857,0.973888,0.650352,0.324192
563.151751,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.312306,-50.249344,28.622412,-120.378784,-0.008578,0.195970,-1.090702,0.850523
563.172473,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.281380,-50.259109,28.606730,-120.383255,-1.492579,-0.471375,-0.756838,-0.215580
563.193172,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.287841,-50.271431,28.604065,-120.390739,0.312138,-0.595239,-0.128682,-0.361631
563.213980,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.291392,-50.270557,28.593657,-120.406013,0.170692,0.042017,-0.500260,-0.733977
563.234680,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.272214,-50.257214,28.584995,-120.400818,-0.926510,0.644729,-0.418381,0.250765
563.255494,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.277555,-50.253044,28.593384,-120.405098,0.256624,0.200180,0.402986,-0.205431
563.276198,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.303387,-50.248375,28.591431,-120.379730,1.247610,0.225639,-0.094346,1.225178
563.296929,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.258430,-50.226982,28.595091,-120.399483,-2.168626,1.031926,0.176600,-0.952851
563.317665,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.259578,-50.231846,28.590870,-120.393539,0.055340,-0.234536,-0.203572,0.286582
563.338384,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.277267,-50.256680,28.602427,-120.400452,0.853797,-1.198612,0.557770,-0.333607
563.359132,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.286448,-50.279518,28.603477,-120.401505,0.442438,-1.100828,0.050696,-0.050696
563.379836,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.280683,-50.279984,28.593971,-120.399208,-0.278422,-0.022432,-0.459198,0.110841
563.400653,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.288238,-50.271721,28.594927,-120.384895,0.362910,0.397036,0.045938,0.687758
563.421369,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.290504,-50.265778,28.597153,-120.369576,0.109459,0.286835,0.107481,0.739178
563.442103,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.272077,-50.246243,28.605295,-120.370438,-0.888801,0.942169,0.392680,-0.041508
563.462812,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.279699,-50.245750,28.611729,-120.370285,0.368059,0.023746,0.310673,0.007256
563.483509,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.286201,-50.248661,28.588139,-120.352226,0.314160,-0.140580,-1.139819,0.872519
563.504321,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.280902,-50.241299,28.590515,-120.359795,-0.254682,0.353797,0.114213,-0.363643
563.525021,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.285519,-50.264507,28.598288,-120.372131,0.223042,-1.121147,0.375475,-0.595878
563.545793,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.290355,-50.282608,28.593082,-120.366066,0.232812,-0.871399,-0.250568,0.292001
563.566507,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.290751,-50.284164,28.584558,-120.364250,0.019124,-0.075177,-0.411496,0.087707
563.587205,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.296967,-50.254604,28.582073,-120.358597,0.300293,1.428207,-0.120117,0.273234
563.607926,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.276407,-50.261406,28.598505,-120.357307,-0.992209,-0.328319,0.793108,0.061972
563.628628,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.280478,-50.259041,28.610226,-120.358147,0.196633,0.114153,0.566144,-0.040250
563.649328,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.279140,-50.259411,28.609503,-120.356079,-0.064672,-0.017818,-0.034976,0.099648
563.670148,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.261504,-50.257568,28.595692,-120.348129,-0.847076,0.088579,-0.663357,0.381873
563.690851,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.257174,-50.263947,28.592590,-120.359344,-0.209163,-0.308135,-0.149779,-0.541711
563.711601,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.253881,-50.260189,28.570843,-120.347267,-0.158658,0.181041,-1.048063,0.581965
563.732300,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.253430,-50.251789,28.573494,-120.349945,-0.021778,0.405870,0.128030,-0.129350
563.753054,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.263990,-50.248375,28.592442,-120.365082,0.508792,0.164551,0.912929,-0.729290
563.773786,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.268307,-50.249058,28.599558,-120.356781,0.208223,-0.032947,0.343304,0.400632
563.794483,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.281803,-50.239384,28.606155,-120.353867,0.652054,0.467262,0.318767,0.140574
563.815297,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.274618,-50.239468,28.599613,-120.358238,-0.345230,-0.003938,-0.314383,-0.210026
563.835992,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.309506,-50.266666,28.601908,-120.335617,1.685759,-1.314153,0.110888,1.093037
563.856738,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.300190,-50.274860,28.600336,-120.349869,-0.449079,-0.395084,-0.075724,-0.686787
563.877448,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.298810,-50.278030,28.593479,-120.333733,-0.066629,-0.153049,-0.331166,0.779098
563.898246,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.300449,-50.259289,28.604830,-120.350456,0.078809,0.901053,0.545754,-0.803855
563.918938,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.289357,-50.261898,28.607590,-120.361206,-0.536040,-0.126088,0.133350,-0.519537
563.939749,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.283237,-50.238731,28.619734,-120.358757,-0.294081,1.113307,0.583567,0.117501
563.960450,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.281298,-50.230247,28.624815,-120.365700,-0.093702,0.409783,0.245474,-0.335217
563.981245,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.342031,-50.242146,28.627958,-120.354156,2.920602,-0.572165,0.151088,0.555085
564.001942,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.323618,-50.236816,28.615404,-120.352737,-0.889686,0.257402,-0.606544,0.068640
564.022702,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.313345,-50.258129,28.609421,-120.365738,-0.494847,-1.026544,-0.288222,-0.626455
564.043394,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.320612,-50.256542,28.598656,-120.362213,0.351200,0.076577,-0.520198,0.170319
564.064194,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.307621,-50.247200,28.603792,-120.378540,-0.624573,0.449219,0.246939,-0.784820
564.084888,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.306528,-50.245449,28.607536,-120.380440,-0.052809,0.084494,0.180871,-0.091756
564.105630,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.325215,-50.245766,28.611757,-120.377991,0.901005,-0.015148,0.203516,0.117895
564.126335,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.323686,-50.223606,28.619324,-120.360573,-0.073888,1.070058,0.365482,0.841136
564.147036,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.319929,-50.243523,28.612030,-120.369781,-0.181470,-0.962123,-0.352383,-0.444768
564.167821,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.313673,-50.233593,28.606073,-120.366051,-0.301021,0.477821,-0.286561,0.179429
564.188512,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.325379,-50.247608,28.599995,-120.366737,0.565774,-0.677344,-0.293780,-0.033009
564.209315,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.319151,-50.258263,28.594135,-120.362747,-0.299448,-0.512214,-0.281718,0.191752
564.230027,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.335762,-50.258881,28.587769,-120.371010,0.801942,-0.029677,-0.307323,-0.398992
564.250823,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.346498,-50.247692,28.586895,-120.374702,0.516323,0.538001,-0.042042,-0.177363
564.271522,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.346198,-50.245121,28.602276,-120.373199,-0.014519,0.124069,0.743097,0.072594
564.292295,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.339108,-50.235725,28.597933,-120.362282,-0.341299,0.452435,-0.209120,0.525429
564.312995,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.338111,-50.220890,28.604488,-120.368202,-0.048174,0.716672,0.316761,-0.285745
564.333725,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.377003,-50.248608,28.619980,-120.376205,1.876081,-1.337045,0.747269,-0.386155
564.354428,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.358137,-50.253689,28.609106,-120.378510,-0.911230,-0.245458,-0.525227,-0.111512
564.375123,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.344149,-50.254574,28.605049,-120.377708,-0.675925,-0.042905,-0.196045,0.038945
564.395942,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.354981,-50.249687,28.598587,-120.369865,0.520342,0.234908,-0.310368,0.376641
564.416644,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.344327,-50.264301,28.606867,-120.369034,-0.514676,-0.706029,0.399863,0.040250
564.437354,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.336732,-50.248688,28.612099,-120.362679,-0.366751,0.753950,0.252636,0.306725
564.458060,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.350911,-50.254330,28.625854,-120.371788,0.684780,-0.272461,0.664329,-0.440027
564.478763,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.353138,-50.250942,28.627562,-120.359619,0.107552,0.163637,0.082478,0.587905
564.499462,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.335598,-50.266281,28.616756,-120.362778,-0.847369,-0.741118,-0.522017,-0.152447
564.520169,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.327702,-50.267361,28.613422,-120.368500,-0.381294,-0.052115,-0.160962,-0.276405
564.540872,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.319465,-50.267620,28.593561,-120.372696,-0.397878,-0.012537,-0.959394,-0.202568
564.561656,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.332005,-50.269520,28.604242,-120.385071,0.603408,-0.091366,0.514014,-0.595520
564.582353,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.313919,-50.258987,28.607193,-120.391602,-0.873816,0.508846,0.142556,-0.315471
564.603170,sweep,boom,1,0.200000,1,0.200000,1,nan,,9.322634,-50.255928,28.624010,-120.396408,0.418672,0.146994,0.807813,-0.230991
